,date,percentage agreement average,percentage agreement sum,impact stats average,impact stats sum,correlation average,correlation sum
2022-9-13-morning,2022-9-13-morning,100.0,100.0,"                  Mean  Count       STD
smell value                            
2.000000      2.831245      1       NaN
3.000000     11.536763      9  6.461197
3.500000      5.228768      2  0.502571
4.000000      9.348594     17  4.678008
4.333333      3.482022      1       NaN
4.500000      6.430588      1       NaN
4.666667      3.335917      2  0.267025
5.000000     12.058504     15  7.081544","                  Mean  Count       STD
smell value                            
2.0           2.831245      1       NaN
3.0          11.536763      9  6.461197
4.0           7.744381     13  3.311082
5.0          12.058504     15  7.081544
7.0           5.228768      2  0.502571
8.0          13.858169      3  5.934886
9.0           6.430588      1       NaN
12.0         16.674638      1       NaN
13.0          3.482022      1       NaN
14.0          3.335917      2  0.267025",0.1071965855352226,-0.12232601754445861
2022-9-13-afternoon,2022-9-13-afternoon,100.0,100.0,"                  Mean  Count        STD
smell value                             
1.0          31.152790      1        NaN
4.0          31.384249      2  17.713283
5.0           0.199448      2   0.115693","                  Mean  Count        STD
smell value                             
1.0          31.152790      1        NaN
4.0          31.384249      2  17.713283
5.0           0.199448      2   0.115693",-0.5878473209497176,-0.5878473209497176
2022-9-14-morning,2022-9-14-morning,100.0,100.0,"                  Mean  Count        STD
smell value                             
1.0           5.168390      2   3.034345
2.0          18.250280      2  14.682269
3.0           9.518030      4   2.511084
4.0          21.298921      1        NaN","                  Mean  Count        STD
smell value                             
1.0           5.168390      2   3.034345
2.0          18.250280      2  14.682269
3.0           9.518030      4   2.511084
4.0          21.298921      1        NaN",0.3517310507844721,0.3517310507844721
2022-9-14-afternoon,2022-9-14-afternoon,100.0,100.0,"                  Mean  Count      STD
smell value                           
3.0          20.562869      1      NaN
4.0          16.960495      2  1.29424","                  Mean  Count      STD
smell value                           
3.0          20.562869      1      NaN
4.0          16.960495      2  1.29424",-0.9153084987867111,-0.9153084987867111
2022-9-15-morning,2022-9-15-morning,100.0,100.0,"                  Mean  Count       STD
smell value                            
1.0          14.901088      2  5.547858
2.0          18.755549      1       NaN
3.0          15.506845      7  7.430539
4.0          15.761623     10  7.835692
4.5          24.223154      1       NaN
5.0          17.031606      5  7.413194","                  Mean  Count       STD
smell value                            
1.0          14.901088      2  5.547858
2.0          18.755549      1       NaN
3.0          17.499660      6  5.735545
4.0          15.761623     10  7.835692
5.0          17.031606      5  7.413194
6.0           3.549954      1       NaN
9.0          24.223154      1       NaN",0.08661618982016482,0.05132363839940329
2022-9-15-afternoon,2022-9-15-afternoon,100.0,100.0,"                  Mean  Count  STD
smell value                       
1.0          29.036242      1  NaN","                  Mean  Count  STD
smell value                       
1.0          29.036242      1  NaN",,
2022-9-16-morning,2022-9-16-morning,100.0,100.0,"                  Mean  Count        STD
smell value                             
1.000000      4.461195      1        NaN
3.000000     15.325702      4   8.532292
3.333333     16.164934      1        NaN
3.500000     23.612151      2  15.708379
4.000000     12.449915     23   8.610866
4.500000      6.589205      2   9.318505
4.666667     22.419771      1        NaN
5.000000     17.370066     18  10.878299","                  Mean  Count        STD
smell value                             
1.0           4.461195      1        NaN
3.0          15.325702      4   8.532292
4.0          10.449886     18   7.913557
5.0          17.199946     16  11.543856
7.0          23.612151      2  15.708379
8.0          19.467285      3  10.273636
9.0           6.589205      2   9.318505
10.0         16.407592      2   0.343169
12.0         16.455383      1        NaN
14.0         22.419771      1        NaN
15.0         20.811793      1        NaN
16.0         23.392858      1        NaN",0.16426709993722918,0.24662183160880738
2022-9-16-afternoon,2022-9-16-afternoon,100.0,100.0,"                  Mean  Count        STD
smell value                             
3.0          36.956115      1        NaN
5.0          29.599794      6  14.667849","                  Mean  Count        STD
smell value                             
3.0          36.956115      1        NaN
5.0          29.599794      6  14.667849",-0.2033147203501417,-0.2033147203501417
2022-9-17-morning,2022-9-17-morning,100.0,100.0,"                  Mean  Count       STD
smell value                            
2.0          16.296795      1       NaN
3.0           7.932130      6  5.288503
4.0           8.482282     10  5.920624
5.0          10.422682     22  6.868690","                  Mean  Count       STD
smell value                            
2.0          16.296795      1       NaN
3.0           6.484029      5  4.385528
4.0           8.976494      9  6.057042
5.0           9.928590     21  6.625595
6.0          15.172636      1       NaN
8.0           4.034373      1       NaN
20.0         20.798624      1       NaN",0.06593981949193228,0.26864529408342686
2022-9-17-afternoon,2022-9-17-afternoon,100.0,100.0,"                  Mean  Count        STD
smell value                             
2.0           6.447567      2   9.118233
3.0          17.230017      4   8.027093
4.0          14.540677      3  12.527634
5.0           6.260743      7   9.737472","                  Mean  Count        STD
smell value                             
2.0           6.447567      2   9.118233
3.0          17.230017      4   8.027093
4.0          14.540677      3  12.527634
5.0           7.186873      6  10.323624
10.0          0.703960      1        NaN",-0.23541514908810696,-0.31310192959045163
2022-9-18-morning,2022-9-18-morning,100.0,100.0,"                  Mean  Count        STD
smell value                             
1.0           9.208973      2  13.023441
2.0          10.614021      1        NaN
3.0          31.397447      1        NaN
4.0          17.647295      5   6.131023
5.0          12.291612      8   8.765315","                  Mean  Count        STD
smell value                             
1.0           9.208973      2  13.023441
2.0          10.614021      1        NaN
3.0          31.397447      1        NaN
4.0          17.090840      4   6.932170
5.0          12.154010      7   9.458285
8.0          19.873117      1        NaN
10.0         13.254824      1        NaN",0.024817283279614254,0.06259681301087322
2022-9-18-afternoon,2022-9-18-afternoon,100.0,100.0,"                 Mean  Count      STD
smell value                          
4.0          8.541518      1      NaN
5.0          3.850713      4  1.16609","                 Mean  Count      STD
smell value                          
4.0          8.541518      1      NaN
5.0          3.850713      4  1.16609",-0.9010325218988551,-0.9010325218988551
2022-9-19-morning,2022-9-19-morning,100.0,100.0,"                 Mean  Count       STD
smell value                           
1.0          5.792829      1       NaN
3.0          9.848976      2  3.627586
4.0          6.188844      3  3.418759","                 Mean  Count       STD
smell value                           
1.0          5.792829      1       NaN
3.0          9.848976      2  3.627586
4.0          6.188844      3  3.418759",-0.018590012029874124,-0.018590012029874124
2022-9-19-afternoon,2022-9-19-afternoon,100.0,100.0,"                  Mean  Count       STD
smell value                            
3.0           5.264577      1       NaN
4.0          11.576452      3  4.177936
5.0          32.201358      1       NaN","                  Mean  Count       STD
smell value                            
3.0           5.264577      1       NaN
4.0          11.576452      3  4.177936
5.0          32.201358      1       NaN",0.8888872291661166,0.8888872291661166
2022-9-20-morning,2022-9-20-morning,100.0,100.0,"                     Mean  Count        STD
smell value                                
1.0          5.391315e+00      1        NaN
3.0          1.714065e+01      2   7.674541
3.5          1.945221e+01      1        NaN
4.0          1.252468e+01      3  12.027869
5.0          6.102383e-08      1        NaN","                     Mean  Count       STD
smell value                               
1.0          5.391315e+00      1       NaN
3.0          1.714065e+01      2  7.674541
4.0          6.788556e+00      2  9.587535
5.0          6.102383e-08      1       NaN
7.0          1.945221e+01      1       NaN
12.0         2.399692e+01      1       NaN",-0.07310382988007787,0.5110067684793437
2022-9-20-afternoon,2022-9-20-afternoon,100.0,100.0,"                 Mean  Count       STD
smell value                           
3.0          6.608960      2  0.523588
5.0          7.699775      2  6.114383","                  Mean  Count       STD
smell value                            
3.0           6.608960      2  0.523588
5.0          12.023297      1       NaN
10.0          3.376253      1       NaN",0.17500769310439152,-0.46843514021228544
2022-9-21-morning,2022-9-21-morning,100.0,100.0,"                  Mean  Count        STD
smell value                             
3.0          31.625130      3   7.513010
3.5          22.503269      1        NaN
4.0          27.603823     11  12.613790
4.5          31.804285      4   9.779914
5.0          29.217387     15  10.203867","                  Mean  Count        STD
smell value                             
3.0          31.625130      3   7.513010
4.0          25.437208     10  10.927604
5.0          30.587989     12   9.040232
7.0          22.503269      1        NaN
8.0          49.269970      1        NaN
9.0          31.804285      4   9.779914
10.0         23.734977      3  14.932646",0.018174808222487043,0.04377776353125923
2022-9-21-afternoon,2022-9-21-afternoon,100.0,100.0,"                  Mean  Count       STD
smell value                            
2.0           7.070072      1       NaN
3.0          21.579752      1       NaN
4.0          17.033457      4  9.163519
5.0          15.469455      4  8.680633","                  Mean  Count       STD
smell value                            
2.0           7.070072      1       NaN
3.0          21.579752      1       NaN
4.0          17.033457      4  9.163519
5.0          15.469455      4  8.680633",0.14153956666146167,0.14153956666146167
2022-9-22-morning,2022-9-22-morning,100.0,100.0,"                  Mean  Count  STD
smell value                       
4.0          19.177927      1  NaN","                  Mean  Count  STD
smell value                       
4.0          19.177927      1  NaN",,
2022-9-22-afternoon,2022-9-22-afternoon,100.0,100.0,"                  Mean  Count        STD
smell value                             
3.0          12.545189      2  17.325206","                  Mean  Count        STD
smell value                             
3.0          12.545189      2  17.325206",,
2022-9-24-morning,2022-9-24-morning,100.0,100.0,"                  Mean  Count       STD
smell value                            
2.0           7.362283      1       NaN
3.0           8.898521      1       NaN
3.5          13.786901      1       NaN
4.0          15.248018      2  6.373683
5.0          12.074805      3  3.534423","                  Mean  Count       STD
smell value                            
2.0           7.362283      1       NaN
3.0           8.898521      1       NaN
4.0          15.248018      2  6.373683
5.0          13.714728      2  2.974594
7.0          13.786901      1       NaN
10.0          8.794960      1       NaN",0.3728309446868835,0.016018666411118865
2022-9-24-afternoon,2022-9-24-afternoon,100.0,100.0,"                  Mean  Count       STD
smell value                            
2.0           3.018934      1       NaN
3.0           3.609113      2  0.825678
4.0           3.406147      2  0.489062
5.0          15.577670      1       NaN","                  Mean  Count       STD
smell value                            
2.0           3.018934      1       NaN
3.0           3.609113      2  0.825678
4.0           3.406147      2  0.489062
5.0          15.577670      1       NaN",0.712049865444807,0.712049865444807
2022-9-25-morning,2022-9-25-morning,100.0,100.0,"                 Mean  Count  STD
smell value                      
2.5          1.930367      1  NaN","                 Mean  Count  STD
smell value                      
5.0          1.930367      1  NaN",,
2022-9-25-afternoon,2022-9-25-afternoon,100.0,100.0,"                 Mean  Count  STD
smell value                      
2.0          9.712765      1  NaN
3.0          7.003697      1  NaN
4.0          6.876184      1  NaN","                 Mean  Count  STD
smell value                      
2.0          9.712765      1  NaN
3.0          7.003697      1  NaN
4.0          6.876184      1  NaN",-0.8852364306213275,-0.8852364306213275
2022-9-26-morning,2022-9-26-morning,100.0,100.0,"                  Mean  Count  STD
smell value                       
3.0          30.031035      1  NaN
4.0          38.285863      1  NaN","                  Mean  Count  STD
smell value                       
3.0          30.031035      1  NaN
4.0          38.285863      1  NaN",0.9999999999999998,0.9999999999999998
2022-9-26-afternoon,2022-9-26-afternoon,100.0,100.0,"                  Mean  Count        STD
smell value                             
3.0          30.343620      2  10.974394
4.0           0.887112      1        NaN
5.0          21.377081      2   4.293650","                  Mean  Count        STD
smell value                             
3.0          30.343620      2  10.974394
4.0           0.887112      1        NaN
5.0          21.377081      2   4.293650",-0.33458126563930873,-0.33458126563930873
2022-9-27-morning,2022-9-27-morning,100.0,100.0,"                  Mean  Count  STD
smell value                       
3.0          16.746650      1  NaN
4.0          15.003784      1  NaN","                  Mean  Count  STD
smell value                       
3.0          16.746650      1  NaN
4.0          15.003784      1  NaN",-1.0000000000000004,-1.0000000000000004
2022-9-27-afternoon,2022-9-27-afternoon,100.0,100.0,"                  Mean  Count       STD
smell value                            
1.0           5.294817      1       NaN
3.0          11.602610      3  8.583604
4.0           7.938017      1       NaN","                  Mean  Count       STD
smell value                            
1.0           5.294817      1       NaN
3.0          11.602610      3  8.583604
4.0           7.938017      1       NaN",0.2362168601815934,0.2362168601815934
2022-9-28-morning,2022-9-28-morning,100.0,100.0,"                  Mean  Count  STD
smell value                       
3.0          15.794291      1  NaN","                  Mean  Count  STD
smell value                       
3.0          15.794291      1  NaN",,
2022-9-28-afternoon,2022-9-28-afternoon,100.0,100.0,"                  Mean  Count       STD
smell value                            
3.0           3.018174      2  4.268251
4.0           7.768003      1       NaN
5.0          23.105370      1       NaN","                  Mean  Count       STD
smell value                            
3.0           3.018174      2  4.268251
5.0          23.105370      1       NaN
8.0           7.768003      1       NaN",0.9310880653276039,0.29351578995020805
2022-9-29-morning,2022-9-29-morning,100.0,100.0,"                  Mean  Count  STD
smell value                       
3.0           3.798386      1  NaN
5.0          21.173150      1  NaN","                  Mean  Count  STD
smell value                       
3.0           3.798386      1  NaN
5.0          21.173150      1  NaN",1.0,1.0
2022-9-29-afternoon,2022-9-29-afternoon,100.0,100.0,"                  Mean  Count       STD
smell value                            
1.0           5.925417      1       NaN
3.0          10.214280      4  5.996255
4.0           7.193812      2  2.374021
5.0          18.757366      1       NaN","                  Mean  Count       STD
smell value                            
1.0           5.925417      1       NaN
3.0          12.187197      3  5.529757
4.0           8.872498      1       NaN
5.0          18.757366      1       NaN
8.0           5.515125      1       NaN
9.0           4.295531      1       NaN",0.4363058879546904,-0.29740219021077696
2022-9-30-morning,2022-9-30-morning,100.0,100.0,"                  Mean  Count  STD
smell value                       
3.0          29.249813      1  NaN","                  Mean  Count  STD
smell value                       
3.0          29.249813      1  NaN",,
2022-9-30-afternoon,2022-9-30-afternoon,100.0,100.0,"                  Mean  Count       STD
smell value                            
3.0           9.924771      1       NaN
4.0          22.367327      3  3.418248
5.0          16.753508      2  1.352761","                  Mean  Count       STD
smell value                            
3.0           9.924771      1       NaN
4.0          22.367327      3  3.418248
5.0          16.753508      2  1.352761",0.2505733026490194,0.2505733026490194
