,date,percentage agreement average,percentage agreement sum,impact stats average,impact stats sum,correlation average,correlation sum
2019-12-13-afternoon,2019-12-13-afternoon,100.0,100.0,"                  Mean  Count       STD
smell value                            
1.0          11.621042      1       NaN
3.0          10.434011      4  1.913685
4.0          12.297231      1       NaN
5.0           8.778591      2  9.688311","                  Mean  Count       STD
smell value                            
1.0          11.621042      1       NaN
3.0          10.434011      4  1.913685
4.0          12.297231      1       NaN
5.0           8.778591      2  9.688311",-0.19019682303591592,-0.19019682303591592
2019-12-14-afternoon,2019-12-14-afternoon,100.0,100.0,"                 Mean  Count       STD
smell value                           
1.0          5.762233      1       NaN
4.0          6.742894      1       NaN
5.0          5.643882      4  5.066104","                 Mean  Count       STD
smell value                           
1.0          5.762233      1       NaN
4.0          6.742894      1       NaN
5.0          5.643882      4  5.066104",-0.017638266794802043,-0.017638266794802043
2019-12-15-morning,2019-12-15-morning,100.0,100.0,"                  Mean  Count  STD
smell value                       
2.0          16.566492      1  NaN","                  Mean  Count  STD
smell value                       
2.0          16.566492      1  NaN",,
2019-12-15-afternoon,2019-12-15-afternoon,100.0,100.0,"                  Mean  Count  STD
smell value                       
3.0          16.667758      1  NaN
5.0          14.926617      1  NaN","                  Mean  Count  STD
smell value                       
3.0          16.667758      1  NaN
5.0          14.926617      1  NaN",-0.9999999999999994,-0.9999999999999994
2019-12-16-morning,2019-12-16-morning,100.0,100.0,"                  Mean  Count  STD
smell value                       
1.0          33.133047      1  NaN
2.0           9.499141      1  NaN
4.0          30.350544      1  NaN","                  Mean  Count  STD
smell value                       
1.0          33.133047      1  NaN
2.0           9.499141      1  NaN
4.0          30.350544      1  NaN",0.08211621770618464,0.08211621770618464
2019-12-16-afternoon,2019-12-16-afternoon,100.0,100.0,"                  Mean  Count       STD
smell value                            
3.0           3.099838      2  3.843671
4.0           6.677934      1       NaN
5.0          15.301780      1       NaN","                  Mean  Count       STD
smell value                            
3.0           3.099838      2  3.843671
4.0           6.677934      1       NaN
5.0          15.301780      1       NaN",0.911106503524934,0.911106503524934
2019-12-17-morning,2019-12-17-morning,100.0,100.0,"                  Mean  Count  STD
smell value                       
4.0          38.126603      1  NaN","                  Mean  Count  STD
smell value                       
4.0          38.126603      1  NaN",,
2019-12-17-afternoon,2019-12-17-afternoon,100.0,100.0,"                  Mean  Count       STD
smell value                            
2.0          11.162413      1       NaN
3.0          12.988670      1       NaN
4.0           8.958035      2  2.261334
5.0          14.251583      1       NaN","                  Mean  Count       STD
smell value                            
2.0          11.162413      1       NaN
3.0          12.988670      1       NaN
4.0           8.958035      2  2.261334
5.0          14.251583      1       NaN",0.1222051584256343,0.1222051584256343
2019-12-18-morning,2019-12-18-morning,100.0,100.0,"                  Mean  Count       STD
smell value                            
1.0          14.723543      1       NaN
3.0          15.850850      2  9.131825
5.0          29.019057      1       NaN","                  Mean  Count       STD
smell value                            
1.0          14.723543      1       NaN
3.0          15.850850      2  9.131825
5.0          29.019057      1       NaN",0.6787150108494516,0.6787150108494516
2019-12-18-afternoon,2019-12-18-afternoon,100.0,100.0,"                  Mean  Count       STD
smell value                            
2.0          13.982100      2  6.755529
4.0           6.314316      1       NaN
5.0          15.134776      1       NaN","                  Mean  Count       STD
smell value                            
2.0          13.982100      2  6.755529
4.0           6.314316      1       NaN
5.0          15.134776      1       NaN",-0.14732620434387386,-0.14732620434387386
2019-12-19-morning,2019-12-19-morning,100.0,100.0,"                  Mean  Count       STD
smell value                            
1.0          18.244382      4  4.514138
3.0          39.241427      1       NaN
4.0          16.429700      1       NaN","                  Mean  Count       STD
smell value                            
1.0          18.244382      4  4.514138
3.0          39.241427      1       NaN
4.0          16.429700      1       NaN",0.32838410740295715,0.32838410740295715
2019-12-19-afternoon,2019-12-19-afternoon,100.0,100.0,"                  Mean  Count  STD
smell value                       
1.0          21.839423      1  NaN
5.0          20.598778      1  NaN","                  Mean  Count  STD
smell value                       
1.0          21.839423      1  NaN
5.0          20.598778      1  NaN",-1.0,-1.0
2019-12-20-morning,2019-12-20-morning,100.0,100.0,"                 Mean  Count       STD
smell value                           
3.0          4.651759      6  2.359642
4.0          8.866800      5  1.653281
5.0          9.433834      7  5.248643","                 Mean  Count       STD
smell value                           
3.0          4.651759      6  2.359642
4.0          9.413184      4  1.286163
5.0          9.433834      7  5.248643
8.0          6.681263      1       NaN",0.4989093478369445,0.2966734836471454
2019-12-20-afternoon,2019-12-20-afternoon,100.0,100.0,"                  Mean  Count        STD
smell value                             
3.0          17.780136      8   6.122790
4.0          19.776242      5  11.348061
4.5          34.494385      1        NaN
5.0          24.931247      5  15.647326","                  Mean  Count        STD
smell value                             
3.0          17.417796      6   5.851079
4.0          23.581903      4   8.668964
5.0          24.931247      5  15.647326
6.0          18.867157      2   9.385805
8.0           4.553598      1        NaN
9.0          34.494385      1        NaN",0.31718227917734393,0.10081063574500283
2019-12-21-morning,2019-12-21-morning,100.0,100.0,"                  Mean  Count        STD
smell value                             
1.0          10.445618      1        NaN
2.0          20.610647      1        NaN
3.0          30.231683      3   4.572751
4.0          19.322921      4  10.491056
5.0          23.959011      6   7.635378","                  Mean  Count       STD
smell value                            
1.0          10.445618      1       NaN
2.0          20.610647      1       NaN
3.0          30.231683      3  4.572751
4.0          15.280503      3  8.188195
5.0          23.959011      6  7.635378
8.0          31.450174      1       NaN",0.17406670086253917,0.3054467303950823
2019-12-21-afternoon,2019-12-21-afternoon,100.0,100.0,"                  Mean  Count       STD
smell value                            
2.000000     16.753048      3  4.673751
3.000000     13.350819     12  3.280459
3.500000     17.677964      2  1.906354
3.666667     16.564414      2  2.573004
4.000000     13.185477     21  5.236402
4.500000     10.725711      1       NaN
4.666667     13.241268      2  0.667973
5.000000     15.274072     21  3.755546","                  Mean  Count       STD
smell value                            
2.0          16.753048      3  4.673751
3.0          13.350819     12  3.280459
4.0          13.242764     20  5.365679
5.0          15.600715     17  4.110235
7.0          17.677964      2  1.906354
8.0          12.039740      1       NaN
9.0          10.725711      1       NaN
10.0         13.885840      4  0.867080
11.0         16.564414      2  2.573004
14.0         13.241268      2  0.667973",0.03972096144079991,0.019829121300661168
2019-12-22-morning,2019-12-22-morning,100.0,100.0,"                  Mean  Count       STD
smell value                            
3.0           9.391865      4  6.806618
3.5           2.047016      1       NaN
4.0          11.000241     15  2.869033
4.4          10.899278      1       NaN
4.5          15.778474      6  3.102157
5.0          12.052630     32  3.290590","                  Mean  Count       STD
smell value                            
3.0           9.391865      4  6.806618
4.0          10.716868     11  3.158561
5.0          12.142678     27  3.525536
7.0           2.047016      1       NaN
8.0          13.214680      1       NaN
9.0          15.500790      5  3.383920
10.0         10.668612      3  1.576739
12.0         10.534336      2  2.426399
15.0         12.707110      1       NaN
20.0         12.976805      2  0.200959
22.0         10.899278      1       NaN
27.0         17.166896      1       NaN",0.2506734538024919,0.18489535962352263
2019-12-22-afternoon,2019-12-22-afternoon,100.0,100.0,"                  Mean  Count       STD
smell value                            
3.0          10.961989      8  4.800901
4.0          10.870010     16  7.303774
5.0          14.322138     19  7.668155","                  Mean  Count       STD
smell value                            
3.0          10.961989      8  4.800901
4.0          10.552859     15  7.445211
5.0          14.322138     19  7.668155
12.0         15.627283      1       NaN",0.21028811281321905,0.17489837518768642
2019-12-23-morning,2019-12-23-morning,100.0,100.0,"                  Mean  Count       STD
smell value                            
3.000000     14.839211      9  8.182682
3.500000     14.792374      4  4.672525
4.000000     11.914371     14  5.417101
4.333333     15.952726      1       NaN
4.500000     15.165785      3  6.304893
5.000000     13.645017     23  6.767527","                  Mean  Count       STD
smell value                            
3.0          14.839211      9  8.182682
4.0          11.918592     10  6.498974
5.0          13.520407     21  7.079888
7.0          14.792374      4  4.672525
8.0          11.903817      4  0.671845
9.0          15.165785      3  6.304893
10.0         14.134625      1       NaN
13.0         15.952726      1       NaN
15.0         15.772227      1       NaN",-0.03717828651063987,0.054823999650975834
2019-12-23-afternoon,2019-12-23-afternoon,100.0,100.0,"                  Mean  Count        STD
smell value                             
2.000000     11.888410      3  11.804775
3.000000     13.204010     10   7.347944
3.666667     13.674553      1        NaN
4.000000     16.698470     15   8.922207
4.200000     17.550089      1        NaN
4.500000     13.341719      4   2.789002
4.666667      9.513305      1        NaN
5.000000     12.408914     36   7.756507","                  Mean  Count        STD
smell value                             
2.0          11.888410      3  11.804775
3.0          13.030928      9   7.772020
4.0          15.720157     14   8.382632
5.0          10.952789     29   7.504402
6.0          14.761749      1        NaN
8.0          30.394850      1        NaN
9.0          13.341719      4   2.789002
10.0         19.030047      6   6.294286
11.0         13.674553      1        NaN
14.0          9.513305      1        NaN
15.0         14.909740      1        NaN
21.0         17.550089      1        NaN",-0.06152931921276773,0.1416617990408167
2019-12-24-morning,2019-12-24-morning,100.0,100.0,"                  Mean  Count        STD
smell value                             
3.000000     19.450608      3   3.421817
4.000000     31.278835      3   7.688079
4.333333     23.941631      1        NaN
4.500000     16.768158      2   1.899379
5.000000     23.683298     27  13.175976","                  Mean  Count        STD
smell value                             
3.0          19.450608      3   3.421817
4.0          31.278835      3   7.688079
5.0          24.125747     24  13.318355
9.0          16.768158      2   1.899379
10.0         20.143707      3  13.995949
13.0         23.941631      1        NaN",0.032971695031331204,-0.1095987043579028
2019-12-24-afternoon,2019-12-24-afternoon,100.0,100.0,"                  Mean  Count        STD
smell value                             
1.0          15.780982      2  17.821239
2.0          12.128074      2   2.499274
3.0          17.249323      5   9.406442
4.0           8.434070     10   5.701957
5.0          12.459406      8   7.555330","                  Mean  Count        STD
smell value                             
1.0          15.780982      2  17.821239
2.0          12.128074      2   2.499274
3.0          17.249323      5   9.406442
4.0           8.434070     10   5.701957
5.0          12.459406      8   7.555330",-0.18177303496417968,-0.18177303496417968
2019-12-25-morning,2019-12-25-morning,100.0,100.0,"                  Mean  Count       STD
smell value                            
3.000000     15.141703     10  6.210350
3.333333     13.345935      1       NaN
4.000000     13.880827      9  6.193550
4.500000      7.216130      2  5.090603
4.666667      9.543795      1       NaN
5.000000     15.532589     32  6.487878","                  Mean  Count       STD
smell value                            
3.0          15.141703     10  6.210350
4.0          13.300735      8  6.354436
5.0          15.423817     28  6.594214
8.0          18.521566      1       NaN
9.0           7.216130      2  5.090603
10.0         18.877809      3  4.810357
14.0          9.543795      1       NaN
15.0         10.944240      2  3.647481",0.04182268248559542,-0.10986904674751578
2019-12-25-afternoon,2019-12-25-afternoon,100.0,100.0,"                  Mean  Count       STD
smell value                            
1.000000     12.711209      1       NaN
2.666667     17.636232      1       NaN
3.000000     10.812194     17  6.292514
3.500000     11.377336      1       NaN
4.000000     10.478711     25  4.925035
4.200000      6.602506      1       NaN
4.333333     10.225752      1       NaN
4.500000     13.578458      4  5.658688
5.000000     10.189115     33  5.057872","                  Mean  Count       STD
smell value                            
1.0          12.711209      1       NaN
3.0          11.190197     16  6.296384
4.0          10.301898     21  4.875032
5.0          10.073322     32  5.094169
6.0           4.764155      1       NaN
7.0          11.377336      1       NaN
8.0          13.332534      4  6.442677
9.0          13.578458      4  5.658688
10.0         13.894488      1       NaN
12.0          9.934000      1       NaN
13.0         10.225752      1       NaN
21.0          6.602506      1       NaN",-0.07900274336402009,-0.0005034976366072433
2019-12-26-morning,2019-12-26-morning,100.0,100.0,"                  Mean  Count       STD
smell value                            
1.00         31.359508      1       NaN
2.00          6.082126      1       NaN
3.00          7.157997      4  5.031895
3.75          7.137579      1       NaN
4.00         13.514891     10  5.793971
4.50         20.740624      1       NaN
5.00         12.467657     16  6.333010","                  Mean  Count       STD
smell value                            
1.0          31.359508      1       NaN
2.0           6.082126      1       NaN
3.0           7.157997      4  5.031895
4.0          13.514891     10  5.793971
5.0          11.713652     13  6.507545
9.0          20.740624      1       NaN
10.0         15.735013      3  5.196630
15.0          7.137579      1       NaN",-0.08077578577300522,0.006189764074622463
2019-12-26-afternoon,2019-12-26-afternoon,100.0,100.0,"                  Mean  Count        STD
smell value                             
1.0          17.147741      3   3.229770
2.0          12.058045      4   4.441362
2.5          17.395279      1        NaN
3.0           9.954283      5   2.852835
4.0          20.219292     19  10.024470
4.5          18.184595      1        NaN
5.0          19.932036     19   8.706654","                  Mean  Count        STD
smell value                             
1.0          17.147741      3   3.229770
2.0          12.058045      4   4.441362
3.0           9.954283      5   2.852835
4.0          20.530359     18  10.220301
5.0          19.768148     18   8.765034
8.0          14.620084      1        NaN
9.0          18.184595      1        NaN
10.0         14.467141      1        NaN
15.0         25.810171      1        NaN",0.25756624537061784,0.1745915622826824
2019-12-27-morning,2019-12-27-morning,100.0,100.0,"                  Mean  Count        STD
smell value                             
1.0           0.000050      2   0.000070
2.0          36.217029      1        NaN
4.0          12.329712      3  21.321136
5.0          21.199943      3  13.654181","                  Mean  Count        STD
smell value                             
1.0           0.000050      2   0.000070
2.0          36.217029      1        NaN
4.0          12.329712      3  21.321136
5.0          16.537776      2  15.571080
10.0         30.524276      1        NaN",0.2959135972672727,0.38550877653021853
2019-12-27-afternoon,2019-12-27-afternoon,100.0,100.0,"                  Mean  Count        STD
smell value                             
1.0          18.941345      5  12.914058
2.0           4.555268      1        NaN
3.0          12.860898      1        NaN
4.0          20.451576      7  11.132739
5.0          25.164042      1        NaN","                  Mean  Count        STD
smell value                             
1.0          18.941345      5  12.914058
2.0           4.555268      1        NaN
3.0          12.860898      1        NaN
4.0          20.451576      7  11.132739
5.0          25.164042      1        NaN",0.15853577988858533,0.15853577988858533
2019-12-28-morning,2019-12-28-morning,100.0,100.0,"                  Mean  Count        STD
smell value                             
3.0          19.309195      3   9.168089
4.0          17.786630      2   7.624490
5.0          19.314591      2  10.839789","                  Mean  Count        STD
smell value                             
3.0          19.309195      3   9.168089
4.0          17.786630      2   7.624490
5.0          19.314591      2  10.839789",-0.010294946955685854,-0.010294946955685854
2019-12-28-afternoon,2019-12-28-afternoon,100.0,100.0,"                  Mean  Count       STD
smell value                            
1.000000     13.593725      2  0.810044
2.000000      9.061910      2  1.661397
2.666667     10.677779      1       NaN
3.000000      9.158856     13  2.516078
3.250000      6.237065      1       NaN
3.500000      9.127483      1       NaN
3.750000      9.995819      1       NaN
4.000000     10.625630      7  1.815057
4.666667      8.547296      1       NaN
5.000000      9.283562      5  2.864746","                  Mean  Count       STD
smell value                            
1.0          13.593725      2  0.810044
2.0           9.061910      2  1.661397
3.0           8.416099     10  2.174911
4.0          10.625630      7  1.815057
5.0           9.283562      5  2.864746
6.0          11.634712      3  2.178206
7.0           9.127483      1       NaN
8.0          10.677779      1       NaN
13.0          6.237065      1       NaN
14.0          8.547296      1       NaN
15.0          9.995819      1       NaN",-0.1860990929210882,-0.1374729207080213
2019-12-29-morning,2019-12-29-morning,100.0,100.0,"                  Mean  Count       STD
smell value                            
2.5           1.281718      1       NaN
3.0          15.035969      3  5.543895
4.0           4.716511      8  6.019619
4.5          15.042005      1       NaN
5.0           0.707236      2  0.934580","                  Mean  Count       STD
smell value                            
3.0          15.035969      3  5.543895
4.0           5.309380      7  6.244559
5.0           1.324901      2  0.061070
8.0           0.566428      1       NaN
9.0          15.042005      1       NaN
10.0          0.046388      1       NaN",-0.34046883435190783,-0.2617179019673654
2019-12-29-afternoon,2019-12-29-afternoon,100.0,100.0,"                  Mean  Count       STD
smell value                            
1.000000      0.013401      1       NaN
3.000000     12.596237      8  3.966303
3.333333     11.957886      1       NaN
4.000000      7.853004     16  3.574420
4.250000      9.507893      1       NaN
4.500000      8.033914      1       NaN
5.000000      8.354507     13  3.151354","                  Mean  Count       STD
smell value                            
1.0           0.013401      1       NaN
3.0          13.285403      7  3.731035
4.0           7.380393     14  3.543223
5.0           8.371973     12  3.290825
6.0           7.772078      1       NaN
8.0          12.469551      1       NaN
9.0           8.033914      1       NaN
10.0         10.051396      2  2.696184
12.0          9.853023      1       NaN
17.0          9.507893      1       NaN",-0.08776591097304279,0.05916825415048196
2019-12-30-afternoon,2019-12-30-afternoon,100.0,100.0,"                  Mean  Count       STD
smell value                            
1.0          11.029273      3  3.463865
2.0          19.067733      1       NaN
3.0          10.565133      2  1.849522
5.0          32.083870      1       NaN","                  Mean  Count       STD
smell value                            
1.0          11.029273      3  3.463865
2.0          19.067733      1       NaN
3.0          10.565133      2  1.849522
5.0          32.083870      1       NaN",0.719464909847054,0.719464909847054
2019-12-31-morning,2019-12-31-morning,100.0,100.0,"                  Mean  Count  STD
smell value                       
2.0          23.415677      1  NaN
3.0          10.022023      1  NaN","                  Mean  Count  STD
smell value                       
2.0          23.415677      1  NaN
3.0          10.022023      1  NaN",-1.0,-1.0
2019-12-31-afternoon,2019-12-31-afternoon,100.0,100.0,"                  Mean  Count        STD
smell value                             
1.0          14.293452      2  13.539938
2.0          19.326393      2   1.843200
4.0          15.708288      2  12.407676","                  Mean  Count        STD
smell value                             
1.0          14.293452      2  13.539938
2.0          19.326393      2   1.843200
4.0          15.708288      2  12.407676",0.023231653453580182,0.023231653453580182
